VehId,Trip,window_id,duration_s,sample_count,mean_speed_kmh,max_speed_kmh,std_speed_kmh,mean_pos_accel_ms2,max_pos_accel_ms2,mean_neg_accel_ms2,min_neg_accel_ms2,hard_braking_events,hard_braking_rate_min,rapid_accel_events,rapid_accel_rate_min,high_jerk_events,idle_ratio,mean_power_kw,total_energy_kwh,cluster_id,cluster_label,pca_x,pca_y
10,1558,0,102.0,85,35.9,54.52,16.07,0.67,2.115,-0.712,-1.833,0,0.0,1,0.59,0,0.059,4.49,0.1268,1,Moderado / Regular,0.988421073478767,-0.482037737635483
10,1561,0,112.0,84,22.0,53.05,15.94,0.58,1.556,-0.685,-1.469,0,0.0,0,0.0,0,0.083,9.25,0.2517,1,Moderado / Regular,-0.339498955421199,-0.6384633258817622
10,1561,1,116.0,84,26.18,47.44,15.63,0.984,2.233,-0.993,-2.768,5,2.59,3,1.55,0,0.095,5.13,0.1504,2,Agressivo / Dinâmico,2.9124562455173613,-1.5397521790447244
10,1561,2,122.0,94,21.42,44.01,14.07,0.929,1.844,-1.051,-2.1,2,0.98,0,0.0,0,0.096,4.24,0.1389,1,Moderado / Regular,0.9688562802013869,-1.3720588018865894
10,1561,3,101.0,83,23.98,51.0,17.07,0.591,1.744,-0.913,-2.53,1,0.59,0,0.0,0,0.072,5.88,0.1421,1,Moderado / Regular,0.14699256713168804,-0.4755715081549587
10,1567,0,120.0,83,20.62,36.93,12.86,0.636,1.722,-0.545,-1.388,0,0.0,0,0.0,0,0.157,6.86,0.2043,1,Moderado / Regular,-0.26570392775076457,-1.0388769512935474
10,1567,1,120.0,92,24.31,41.83,12.63,0.706,1.979,-0.54,-1.446,0,0.0,0,0.0,0,0.065,5.01,0.165,1,Moderado / Regular,0.22124510983450077,-1.0855259043296976
10,1567,2,117.0,56,11.02,37.4,13.5,0.916,1.994,-0.762,-2.023,1,0.51,0,0.0,0,0.393,5.16,0.1263,1,Moderado / Regular,0.8022058825758687,-2.025816614886578
10,1568,0,120.0,113,37.0,49.09,9.26,0.457,1.597,-0.499,-1.348,0,0.0,0,0.0,0,0.0,5.98,0.1952,0,Econômico / Suave,-0.9227298462053339,-0.03549183630780331
10,1568,1,113.0,43,3.82,28.08,6.5,0.249,0.444,-0.668,-1.279,0,0.0,0,0.0,0,0.558,1.48,0.0565,0,Econômico / Suave,-3.331621189467097,-1.0681014982533283
10,1568,2,70.0,31,16.0,42.29,17.72,0.772,2.213,-0.334,-0.38,0,0.0,2,1.71,0,0.387,5.13,0.0706,2,Agressivo / Dinâmico,1.8079732165078342,-1.9742912317313481
10,1572,0,120.0,86,29.34,58.74,16.43,0.797,2.092,-0.709,-1.75,0,0.0,1,0.5,0,0.105,9.33,0.2397,1,Moderado / Regular,1.1886808176485266,-0.9912440047678692
10,1572,1,115.0,94,27.18,47.68,13.68,0.629,2.246,-0.638,-2.139,1,0.52,2,1.04,0,0.085,2.51,0.0693,2,Agressivo / Dinâmico,1.0935393609286366,-1.0886171247355356
10,1572,2,119.0,87,17.78,48.12,14.87,1.056,2.381,-0.852,-2.594,2,1.01,5,2.52,0,0.138,6.2,0.1886,2,Agressivo / Dinâmico,3.2052011603742105,-2.733650813182805
10,1578,0,120.0,110,23.25,42.8,15.22,0.865,2.141,-0.795,-2.672,2,1.0,2,1.0,0,0.191,4.68,0.1452,2,Agressivo / Dinâmico,1.756255943012752,-1.518231444574626
10,1578,1,114.0,102,12.74,34.39,11.45,0.663,1.712,-0.551,-1.194,0,0.0,0,0.0,0,0.324,4.11,0.123,1,Moderado / Regular,-0.4139380717728389,-1.5596892899990462
10,1582,0,54.0,54,26.22,38.78,10.14,0.695,1.594,-0.772,-1.655,0,0.0,0,0.0,0,0.0,2.55,0.0383,1,Moderado / Regular,-0.38177927594894356,-0.9700462981938065
10,1585,0,115.0,79,21.08,73.8,30.45,0.178,0.265,-1.02,-2.786,3,1.57,0,0.0,0,0.633,1.57,0.0438,0,Econômico / Suave,-1.2966859430924065,1.5420136199746584
10,1585,1,120.0,105,29.27,62.19,18.62,0.913,2.923,-0.831,-1.814,0,0.0,3,1.5,0,0.162,6.28,0.1858,2,Agressivo / Dinâmico,3.0630931010983002,-1.7001483307619503
10,1599,0,118.0,98,37.7,65.98,25.52,0.221,0.397,-0.536,-1.6,0,0.0,0,0.0,0,0.224,2.12,0.0632,0,Econômico / Suave,-1.589083569073685,1.7499363475011622
10,1599,1,118.0,99,21.3,51.58,16.88,0.889,2.614,-0.797,-1.494,0,0.0,2,1.02,0,0.242,6.71,0.202,2,Agressivo / Dinâmico,2.186765038342121,-1.891164284785294
10,1599,2,122.0,96,25.08,52.19,18.14,0.762,2.027,-0.748,-2.059,1,0.49,1,0.49,0,0.229,5.18,0.1483,1,Moderado / Regular,1.2181251655817902,-0.9485203058888665
10,1599,3,120.0,89,12.25,50.72,15.91,0.807,1.686,-0.771,-2.007,1,0.5,0,0.0,0,0.494,1.75,0.0513,1,Moderado / Regular,0.38424138500966826,-1.523112885200843
10,1599,4,54.0,52,21.33,41.94,13.85,0.91,1.962,-0.708,-1.728,0,0.0,0,0.0,0,0.115,2.61,0.0375,1,Moderado / Regular,0.7851971542142897,-1.540551022812289
10,1601,0,120.0,111,24.9,50.83,18.52,0.898,2.321,-0.719,-1.436,0,0.0,3,1.5,0,0.252,7.87,0.2499,2,Agressivo / Dinâmico,2.3158846180486243,-1.6863906314401658
10,1601,1,87.0,78,19.74,42.36,15.82,0.676,1.536,-0.759,-1.937,0,0.0,0,0.0,0,0.256,5.82,0.1328,1,Moderado / Regular,-0.15014772297405832,-0.9296353017461423
10,1602,0,78.0,77,31.2,43.64,12.06,0.411,1.274,-0.449,-0.795,0,0.0,0,0.0,0,0.026,3.48,0.0764,0,Econômico / Suave,-1.252307456885291,0.024480443292063836
10,1615,0,120.0,102,28.32,64.54,22.34,0.657,1.959,-0.815,-1.835,0,0.0,0,0.0,0,0.216,6.16,0.185,1,Moderado / Regular,0.8537378001647515,-0.2534696144651123
10,1625,0,111.0,99,50.08,67.99,20.29,0.372,1.065,-0.731,-1.731,0,0.0,0,0.0,0,0.101,6.68,0.1863,0,Econômico / Suave,-0.7155431163011459,1.5725963628825057
10,1625,1,113.0,101,34.46,56.58,17.15,0.756,2.112,-0.836,-2.301,1,0.53,1,0.53,0,0.119,7.59,0.216,1,Moderado / Regular,1.370943567680746,-0.5557305384002709
10,1625,2,119.0,88,19.58,45.11,17.29,0.915,2.0,-1.221,-2.518,3,1.51,1,0.5,0,0.33,2.98,0.0807,2,Agressivo / Dinâmico,1.7093160602668471,-1.3976898837403688
10,1625,3,78.0,65,19.0,41.61,14.11,1.12,2.227,-1.264,-2.995,2,1.54,3,2.31,0,0.231,5.96,0.1133,2,Agressivo / Dinâmico,3.1870883362603353,-2.6325784508096284
10,1629,0,120.0,118,28.92,50.34,13.57,0.675,1.923,-0.44,-1.112,0,0.0,0,0.0,0,0.034,7.66,0.257,1,Moderado / Regular,0.21097670474107924,-0.7246297696161976
10,1629,1,120.0,102,18.71,50.37,17.56,0.751,1.445,-0.812,-1.739,0,0.0,0,0.0,0,0.225,2.38,0.0753,1,Moderado / Regular,0.0643006942266181,-0.9930312071155527
10,1629,2,75.0,61,20.41,43.7,15.19,0.689,2.138,-0.805,-1.914,0,0.0,1,0.8,0,0.246,3.88,0.0717,1,Moderado / Regular,0.9057101024889544,-1.42090948202443
10,1638,0,119.0,106,36.17,67.34,28.76,0.167,0.242,-0.702,-1.331,0,0.0,0,0.0,0,0.34,4.04,0.1264,0,Econômico / Suave,-1.671438278816114,2.004924258752929
10,1638,1,121.0,112,29.68,52.39,17.83,0.721,1.737,-0.502,-1.14,0,0.0,0,0.0,0,0.205,9.68,0.3055,1,Moderado / Regular,0.46087718006340517,-0.47260489061255456
10,1638,2,120.0,110,19.79,43.04,15.27,0.646,2.015,-0.935,-1.94,0,0.0,1,0.5,0,0.136,2.05,0.0684,1,Moderado / Regular,0.5044076055223966,-1.2293604353489331
10,1638,3,120.0,103,20.98,47.91,15.93,0.768,2.216,-0.938,-1.788,0,0.0,2,1.0,0,0.272,5.45,0.1639,2,Agressivo / Dinâmico,1.361077392573125,-1.5890189872526577
10,1644,0,120.0,114,40.17,64.99,19.84,0.578,2.2,-0.655,-2.607,2,1.0,2,1.0,0,0.035,7.02,0.2282,2,Agressivo / Dinâmico,1.6404551021288636,0.09821450154803671
10,1644,1,118.0,105,40.65,72.35,22.13,0.615,1.54,-0.88,-2.331,5,2.54,0,0.0,0,0.124,9.17,0.2711,1,Moderado / Regular,1.0694626718449858,0.9587175334510587
10,1644,2,120.0,86,17.54,58.07,20.4,0.592,1.237,-0.863,-2.138,2,1.0,0,0.0,0,0.5,3.45,0.0911,1,Moderado / Regular,-0.12446235311819653,-0.38021704273011886
10,1644,3,119.0,118,48.87,66.5,13.02,0.343,0.801,-0.543,-2.387,3,1.51,0,0.0,0,0.034,3.95,0.1296,0,Econômico / Suave,-1.260481589006151,1.4839729918102882
10,1644,4,119.0,100,38.36,55.31,18.92,0.563,2.33,-0.313,-1.198,0,0.0,1,0.5,0,0.16,5.04,0.1506,1,Moderado / Regular,1.1400545593712539,-0.0506754861263492
10,1644,5,120.0,85,5.49,29.97,8.67,0.69,1.095,-0.806,-1.775,0,0.0,0,0.0,0,0.6,1.48,0.0441,1,Moderado / Regular,-1.30672004322028,-1.9104401997459417
10,1644,6,120.0,98,26.88,50.28,18.95,0.634,1.656,-0.781,-2.266,1,0.5,0,0.0,0,0.265,6.96,0.1938,1,Moderado / Regular,0.3205671053312881,-0.28844829705740294
10,1644,7,93.0,74,22.17,50.28,17.43,0.949,2.094,-0.826,-1.998,0,0.0,1,0.65,0,0.284,0.81,0.0192,1,Moderado / Regular,1.6456392780769449,-1.627616638702668
10,1674,0,118.0,97,33.4,64.95,23.62,0.804,2.124,-0.871,-1.843,0,0.0,1,0.51,0,0.196,10.56,0.3029,1,Moderado / Regular,1.838640520289336,-0.4199561194298734
10,1674,1,122.0,73,4.05,46.01,11.21,1.159,1.807,0.0,0.0,0,0.0,0,0.0,0,0.863,4.03,0.1025,1,Moderado / Regular,0.8437545309365455,-2.962491489455084
10,1674,2,118.0,84,45.62,66.93,21.12,0.616,2.042,-0.877,-2.254,3,1.53,1,0.51,0,0.095,14.11,0.5388,2,Agressivo / Dinâmico,1.6126781883959427,0.6629622917714053
10,1674,3,122.0,40,55.19,55.19,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,26.96,0.9138,0,Econômico / Suave,-4.278085113931731,1.781120911341957
10,1707,0,120.0,116,28.29,48.42,15.87,0.806,1.915,-0.902,-2.259,2,1.0,0,0.0,0,0.121,9.88,0.324,1,Moderado / Regular,0.9546852636311068,-0.7214830518051454
10,1707,1,117.0,106,26.84,55.9,16.77,1.176,3.44,-0.892,-2.723,3,1.54,5,2.56,0,0.104,5.24,0.1609,2,Agressivo / Dinâmico,5.0618172321742545,-2.7015213348601366
10,1707,2,119.0,111,38.39,66.89,27.34,0.679,2.157,-0.696,-1.675,0,0.0,2,1.01,0,0.144,7.84,0.2473,2,Agressivo / Dinâmico,2.1538303447811025,0.09599415359642932
10,1707,3,72.0,63,22.88,46.89,18.8,0.721,2.025,-0.913,-1.525,0,0.0,1,0.83,0,0.286,9.08,0.1652,1,Moderado / Regular,1.1863112106987892,-1.1276502753684035
10,1712,0,120.0,120,47.26,67.45,12.76,0.352,0.683,-0.619,-1.663,0,0.0,0,0.0,0,0.0,7.26,0.2418,0,Econômico / Suave,-1.7782164520274453,1.1890925213731276
10,1712,1,116.0,96,18.46,53.15,18.35,0.711,1.864,-0.664,-1.272,0,0.0,0,0.0,0,0.312,5.65,0.1561,1,Moderado / Regular,0.46522094900985544,-1.0355762475353942
10,1712,2,118.0,96,7.99,22.56,6.99,0.524,1.374,-0.364,-1.038,0,0.0,0,0.0,0,0.344,1.22,0.0384,1,Moderado / Regular,-1.5324094841477325,-1.6672912129368718
10,1712,3,122.0,101,13.74,37.96,13.28,0.612,1.263,-0.829,-1.666,0,0.0,0,0.0,0,0.337,1.77,0.0565,1,Moderado / Regular,-0.8764943306385216,-1.1566992149642374
10,1712,4,113.0,110,22.78,51.58,14.08,0.723,1.599,-0.584,-2.083,1,0.53,0,0.0,0,0.091,4.17,0.1287,1,Moderado / Regular,0.07913394828133014,-0.9022727772679024
10,1721,0,120.0,117,48.45,79.88,19.8,0.553,1.445,-0.659,-1.129,0,0.0,0,0.0,0,0.026,10.79,0.3516,1,Moderado / Regular,0.10274527058931371,0.9948673765813087
10,1721,1,120.0,104,17.36,54.81,18.64,0.733,1.431,-0.774,-2.139,1,0.5,0,0.0,0,0.404,6.18,0.1952,1,Moderado / Regular,0.19032867288235553,-0.8893220170810445
10,1721,2,120.0,107,14.29,45.96,11.94,0.631,1.587,-0.732,-2.029,1,0.5,0,0.0,0,0.234,3.31,0.1067,1,Moderado / Regular,-0.4499373441716892,-1.2772506746561143
10,1721,3,120.0,106,20.03,46.45,15.85,1.152,2.154,-1.379,-3.027,10,5.0,3,1.5,0,0.226,6.75,0.2071,2,Agressivo / Dinâmico,3.772322463395985,-1.7469033769389162
10,1725,0,120.0,106,32.18,57.91,21.4,0.686,1.919,-0.661,-2.323,1,0.5,0,0.0,0,0.236,9.96,0.305,1,Moderado / Regular,0.9893044650707693,-0.07585350078636025
10,1725,1,120.0,103,25.15,52.14,18.07,0.992,2.16,-0.877,-2.316,3,1.5,2,1.0,0,0.223,4.16,0.1308,2,Agressivo / Dinâmico,2.468443457780974,-1.4338261780699086
10,1727,0,120.0,109,19.14,46.97,17.01,0.73,1.571,-0.679,-1.444,0,0.0,0,0.0,0,0.266,4.79,0.1534,1,Moderado / Regular,0.1089707420993582,-1.0069294495238557
10,1727,1,82.0,68,22.71,42.65,16.25,0.522,1.379,-0.688,-1.487,0,0.0,0,0.0,0,0.265,10.11,0.198,1,Moderado / Regular,-0.646927952779764,-0.41607360614521777
10,1728,0,119.0,99,31.58,52.14,19.03,0.559,2.024,-0.865,-1.835,0,0.0,1,0.5,0,0.182,3.55,0.1151,1,Moderado / Regular,0.7229168570294668,-0.27127596475281746
10,1737,0,120.0,118,26.92,47.54,15.04,0.719,1.876,-0.734,-2.545,1,0.5,0,0.0,0,0.119,11.81,0.3956,1,Moderado / Regular,0.4833479499006854,-0.7354902030866322
10,1737,1,120.0,104,13.21,52.78,16.36,0.868,1.547,-0.903,-1.766,0,0.0,0,0.0,0,0.462,6.58,0.2141,1,Moderado / Regular,0.3158007314347966,-1.588432403547594
10,1737,2,120.0,107,15.99,52.14,19.36,0.941,1.821,-0.923,-1.917,0,0.0,0,0.0,0,0.477,7.21,0.2347,1,Moderado / Regular,1.0595651417636194,-1.5154150336772723
10,1737,3,120.0,120,50.81,77.32,20.66,0.498,1.241,-0.499,-1.564,0,0.0,0,0.0,0,0.058,14.93,0.4977,0,Econômico / Suave,-0.16321838571434322,1.3344811171961457
10,1737,4,120.0,116,29.01,48.33,16.77,0.71,1.971,-0.77,-2.361,3,1.5,0,0.0,0,0.086,13.09,0.4314,1,Moderado / Regular,0.9665787391515546,-0.40352748374472464
10,1737,5,83.0,79,24.84,45.5,14.28,0.746,2.316,-0.932,-2.062,1,0.72,3,2.17,0,0.114,8.23,0.1878,2,Agressivo / Dinâmico,2.124471476217355,-1.745036208980693
10,1756,0,120.0,109,14.91,50.36,20.3,0.539,1.276,-0.994,-2.833,4,2.0,0,0.0,0,0.578,7.06,0.2245,1,Moderado / Regular,-0.013589878975383107,-0.2852311658518888
10,1756,1,120.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,3.8,0.1255,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,1756,2,120.0,118,18.65,49.19,13.45,0.794,2.215,-0.954,-2.793,2,1.0,1,0.5,0,0.153,8.04,0.2638,1,Moderado / Regular,1.1988629017312724,-1.582352593088503
10,1761,0,120.0,110,16.19,41.0,12.83,0.594,1.794,-0.591,-1.086,0,0.0,0,0.0,0,0.227,5.34,0.1699,1,Moderado / Regular,-0.35693107453215467,-1.2112823243720563
10,1761,1,120.0,113,11.21,23.82,7.57,0.401,1.117,-0.349,-1.027,0,0.0,0,0.0,0,0.239,4.27,0.1387,1,Moderado / Regular,-2.0413661974762265,-1.1551510910213345
10,1761,2,120.0,113,14.15,40.65,11.12,0.786,1.644,-0.736,-1.806,0,0.0,0,0.0,0,0.23,5.86,0.1888,1,Moderado / Regular,-0.1743904225048939,-1.7105695547348938
10,1761,3,120.0,114,41.18,65.73,18.33,0.6,2.385,-0.563,-1.77,0,0.0,2,1.0,0,0.061,5.58,0.178,2,Agressivo / Dinâmico,1.547179799719295,-0.18800517772267455
10,1761,4,120.0,112,24.98,59.96,19.97,0.546,1.466,-0.52,-1.787,0,0.0,0,0.0,0,0.205,7.63,0.247,1,Moderado / Regular,-0.18290640995904917,-0.1728128661768289
10,1761,5,120.0,116,28.97,50.92,16.85,0.574,1.47,-0.685,-1.659,0,0.0,0,0.0,0,0.086,8.68,0.2816,1,Moderado / Regular,-0.288868099006821,-0.1960409256521245
10,1761,6,118.0,108,24.15,43.29,16.36,0.733,1.878,-0.749,-2.02,1,0.51,0,0.0,0,0.194,4.16,0.1321,1,Moderado / Regular,0.5876726591933155,-0.8278463611979427
10,1765,0,120.0,112,29.11,56.03,20.23,0.808,2.739,-0.813,-1.375,0,0.0,3,1.5,0,0.179,10.88,0.3507,2,Agressivo / Dinâmico,2.7127098076785296,-1.360851028433263
10,1765,1,120.0,105,21.19,62.6,27.02,0.695,1.485,-0.248,-0.772,0,0.0,0,0.0,0,0.571,10.5,0.3234,1,Moderado / Regular,0.7043604846544081,-0.2599042977306412
10,1765,2,120.0,118,49.73,79.09,23.68,0.423,2.072,-0.717,-2.089,1,0.5,1,0.5,0,0.059,9.12,0.2997,1,Moderado / Regular,1.128992619712052,1.207349613533594
10,1765,3,120.0,104,29.38,73.16,30.08,0.707,1.776,-0.79,-1.357,0,0.0,0,0.0,0,0.413,7.56,0.2352,1,Moderado / Regular,1.382443317689052,0.19596371614498784
10,1769,0,120.0,105,38.89,65.16,25.7,0.599,1.79,-0.485,-1.25,0,0.0,0,0.0,0,0.21,7.0,0.2176,1,Moderado / Regular,0.911118902930462,0.6301039204104792
10,1769,1,120.0,105,27.91,58.46,20.45,0.706,2.197,-0.813,-2.609,3,1.5,1,0.5,0,0.181,7.9,0.2553,2,Agressivo / Dinâmico,1.7205615253300055,-0.4885228129269888
10,1769,2,119.0,118,35.91,53.03,13.9,0.546,1.67,-0.837,-2.061,1,0.5,0,0.0,0,0.034,7.45,0.2449,1,Moderado / Regular,-0.15540723182323413,0.04774907494474215
10,1769,3,52.0,32,6.18,25.56,10.18,0.943,1.628,-0.131,-0.131,0,0.0,0,0.0,0,0.688,3.2,0.0386,1,Moderado / Regular,0.04217596907746768,-2.448750334959355
10,1771,0,119.0,119,44.85,74.52,21.22,0.654,1.889,-0.729,-1.558,0,0.0,0,0.0,0,0.008,6.97,0.2303,1,Moderado / Regular,0.9001381326089859,0.548196836582246
10,1771,1,121.0,88,4.77,40.83,12.2,1.017,2.057,-0.274,-0.274,0,0.0,1,0.5,0,0.852,4.68,0.1368,1,Moderado / Regular,1.0870531980251417,-2.856152838044026
10,1771,2,120.0,109,26.48,68.98,19.43,1.076,2.015,-0.716,-2.344,5,2.5,1,0.5,0,0.193,8.82,0.2727,2,Agressivo / Dinâmico,2.6380713435458856,-1.0890210360478167
10,1771,3,119.0,105,10.28,40.2,10.02,0.582,1.725,-0.645,-1.888,0,0.0,0,0.0,0,0.19,2.64,0.0855,1,Moderado / Regular,-0.7491798360261666,-1.6166173561197978
10,1771,4,121.0,93,15.23,40.42,14.82,0.798,2.139,-0.549,-1.631,0,0.0,1,0.5,0,0.323,2.58,0.0788,1,Moderado / Regular,0.9386637712524523,-1.808827770370618
10,1771,5,107.0,90,18.25,40.81,14.71,0.751,2.03,-1.044,-2.266,2,1.12,1,0.56,0,0.256,5.05,0.1335,1,Moderado / Regular,1.0397798028311314,-1.3900602681857694
10,1778,0,120.0,118,41.46,64.08,14.42,0.631,1.255,-0.486,-1.336,0,0.0,0,0.0,0,0.0,5.08,0.1677,1,Moderado / Regular,-0.39260581241443115,0.27014161880528254
10,1778,1,120.0,108,31.96,57.67,18.66,0.969,1.954,-0.676,-2.47,2,1.0,0,0.0,0,0.148,8.07,0.247,1,Moderado / Regular,1.675962162042969,-0.6991520577729631
10,1778,2,119.0,112,23.1,45.39,17.25,0.854,1.887,-0.661,-2.201,1,0.5,0,0.0,0,0.268,3.39,0.1088,1,Moderado / Regular,0.9618729252321295,-1.0606592575647251
10,1778,3,36.0,35,25.06,37.26,7.92,0.491,1.107,-0.751,-1.755,0,0.0,0,0.0,0,0.0,5.28,0.0526,0,Econômico / Suave,-1.6137615319313743,-0.6012366177508728
10,1781,0,120.0,109,14.97,29.76,8.51,0.419,1.184,-0.596,-1.401,0,0.0,0,0.0,0,0.128,8.13,0.2642,1,Moderado / Regular,-1.8038732822062933,-0.9710564580021848
10,1781,1,119.0,107,11.1,27.21,10.13,0.443,1.066,-0.498,-1.256,0,0.0,0,0.0,0,0.393,6.54,0.2145,1,Moderado / Regular,-1.7962161557196739,-1.0802047646327977
10,1781,2,120.0,94,0.23,6.32,1.12,0.421,0.585,-0.475,-0.585,0,0.0,0,0.0,0,0.957,5.32,0.1773,0,Econômico / Suave,-3.1850432983232437,-1.911936524071687
10,1781,3,121.0,113,8.75,28.54,8.32,0.595,1.116,-0.508,-1.012,0,0.0,0,0.0,0,0.345,7.19,0.2361,1,Moderado / Regular,-1.514805961408414,-1.5968473592249217
10,1781,4,43.0,40,14.0,29.31,9.66,0.818,1.702,-0.535,-0.909,0,0.0,0,0.0,0,0.25,6.96,0.0817,1,Moderado / Regular,-0.14090944201764588,-1.8777990572093366
10,1793,0,120.0,114,37.81,71.05,28.73,0.735,2.062,-0.723,-1.74,0,0.0,1,0.5,0,0.263,11.16,0.3614,1,Moderado / Regular,2.028803022205903,0.23509239213815672
10,1793,1,120.0,107,19.96,45.28,18.07,0.696,1.648,-0.655,-1.992,0,0.0,0,0.0,0,0.346,10.26,0.3287,1,Moderado / Regular,0.19342175726308178,-0.871627608874594
10,1793,2,120.0,115,19.33,40.76,12.69,0.594,1.732,-0.7,-2.318,1,0.5,0,0.0,0,0.148,8.24,0.27,1,Moderado / Regular,-0.2693180991001881,-0.9646624330769558
10,1793,3,120.0,111,14.95,38.54,10.58,0.758,1.979,-0.831,-1.896,0,0.0,0,0.0,0,0.243,7.23,0.2368,1,Moderado / Regular,0.0813844592017921,-1.7657971595664017
10,1793,4,120.0,104,2.76,25.42,6.3,0.555,1.305,-0.755,-1.502,0,0.0,0,0.0,0,0.798,4.68,0.1537,1,Moderado / Regular,-1.6451743496808913,-2.0017751873008973
10,1793,5,120.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,3.81,0.1271,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,1793,6,120.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,3.47,0.1161,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,1793,7,120.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,3.3,0.1096,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,1793,8,120.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,3.1,0.103,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,1793,9,120.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,2.98,0.0992,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,1793,10,120.0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,2.89,0.0961,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,1793,11,120.0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,2.81,0.0927,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,1793,12,120.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,2.69,0.09,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
10,1793,13,120.0,105,10.15,40.08,13.75,0.653,1.023,-0.908,-1.438,0,0.0,0,0.0,0,0.571,4.71,0.1471,1,Moderado / Regular,-1.038110539086547,-1.3033589142233022
10,1793,14,120.0,98,9.67,37.94,13.3,0.657,1.463,-0.885,-2.081,1,0.5,0,0.0,0,0.541,4.12,0.1286,1,Moderado / Regular,-0.4727180087555216,-1.440034370034607
10,1793,15,119.0,100,3.45,17.04,5.19,0.454,1.203,-0.387,-0.927,0,0.0,0,0.0,0,0.65,3.06,0.0981,1,Moderado / Regular,-2.0907163175595787,-1.8049803469540033
10,1793,16,121.0,98,10.56,27.3,10.0,0.662,1.314,-0.689,-1.266,0,0.0,0,0.0,0,0.388,3.94,0.1211,1,Moderado / Regular,-0.9796023140145695,-1.6072297883998494
10,1793,17,120.0,106,13.3,39.54,13.81,0.71,1.596,-0.851,-1.813,0,0.0,0,0.0,0,0.434,3.91,0.1217,1,Moderado / Regular,-0.23178247969946597,-1.448351468927621
10,1799,0,120.0,109,42.22,72.26,27.66,0.616,2.415,-0.633,-1.982,0,0.0,3,1.5,0,0.22,9.67,0.3032,2,Agressivo / Dinâmico,2.5951324872834927,0.17640687398914315
10,1799,1,113.0,96,37.94,64.96,27.0,0.251,0.546,-0.538,-1.03,0,0.0,0,0.0,0,0.281,2.78,0.0835,0,Econômico / Suave,-1.237546158733811,1.7352202635335494
10,1799,2,117.0,107,34.2,62.14,18.67,0.701,2.179,-0.635,-1.61,0,0.0,2,1.03,0,0.14,5.36,0.1647,2,Agressivo / Dinâmico,1.5396612142131545,-0.6452047253514006
10,1804,0,119.0,107,24.43,58.78,23.0,0.446,1.317,-0.508,-0.923,0,0.0,0,0.0,0,0.402,6.26,0.1953,1,Moderado / Regular,-0.3812449395509183,0.20310636259056256
10,1804,1,44.0,32,1.17,23.08,4.44,1.16,2.137,0.0,0.0,0,0.0,1,1.36,0,0.906,4.32,0.0481,2,Agressivo / Dinâmico,1.3618812033654975,-4.0296893358508665
10,1808,0,115.0,98,29.42,56.05,18.44,0.752,1.656,-0.771,-2.424,3,1.57,0,0.0,0,0.122,10.06,0.2816,1,Moderado / Regular,0.8863468327301434,-0.24794640256259337
10,1808,1,120.0,99,25.53,62.33,24.67,0.561,1.609,-0.64,-1.132,0,0.0,0,0.0,0,0.404,7.53,0.224,1,Moderado / Regular,0.36913781581782923,0.034476036389598674
10,1808,2,120.0,120,52.67,68.42,12.87,0.45,1.4,-0.496,-1.062,0,0.0,0,0.0,0,0.0,7.25,0.2416,0,Econômico / Suave,-0.6785185387057149,1.0341712304111104
10,1808,3,118.0,107,32.08,59.55,19.38,0.615,1.785,-0.61,-2.331,2,1.02,0,0.0,0,0.15,4.21,0.1271,1,Moderado / Regular,0.6377167219060034,0.064210579971364
10,1808,4,119.0,93,10.77,32.47,11.41,0.841,1.529,-0.7,-1.288,0,0.0,0,0.0,0,0.43,3.55,0.1003,1,Moderado / Regular,-0.17670336112034246,-1.926385143228227
10,1808,5,116.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,1.0,1.22,0.0386,0,Econômico / Suave,-4.99000148703189,-0.999722404343178
